(4,8)-CMA-ES(mu_eff=2.8), Ver="0.99.40", dimension=4, 0 diagonal iter., randomSeed=1610453083037 (Tue Jan 12 21:04:43 JST 2021)
(4,8)-CMA-ES(mu_eff=2.8), Ver="0.99.40", dimension=4, 0 diagonal iter., randomSeed=1610453094864 (Tue Jan 12 21:04:54 JST 2021)
(5,10)-CMA-ES(mu_eff=3.4), Ver="0.99.40", dimension=8, 0 diagonal iter., randomSeed=1610453177322 (Tue Jan 12 21:06:17 JST 2021)
(4,8)-CMA-ES(mu_eff=2.8), Ver="0.99.40", dimension=4, 0 diagonal iter., randomSeed=1610455236588 (Tue Jan 12 21:40:36 JST 2021)
(4,8)-CMA-ES(mu_eff=2.8), Ver="0.99.40", dimension=4, 0 diagonal iter., randomSeed=1610455874976 (Tue Jan 12 21:51:14 JST 2021)
(4,8)-CMA-ES(mu_eff=2.8), Ver="0.99.40", dimension=4, 0 diagonal iter., randomSeed=1610455972446 (Tue Jan 12 21:52:52 JST 2021)
(5,10)-CMA-ES(mu_eff=3.4), Ver="0.99.40", dimension=8, 0 diagonal iter., randomSeed=1610456047552 (Tue Jan 12 21:54:07 JST 2021)
